creature_id	list	name	note
lesser_vruul	defensive_spells	Spirit Warding I (101)	
lesser_vruul	treasure_other	glowing violet mote of essence	
lesser_wood_sprite	otherclass	Living	
lesser_wood_sprite	otherclass	Magical	
lesser_wood_sprite	equipment	a pitted iron falchion	
lesser_wood_sprite	equipment	a pitted iron jeddart-axe	
lesser_wood_sprite	equipment	a wood buckler	
lesser_wood_sprite	equipment	a wood composite bow	
lesser_wood_sprite	equipment	a wood-gripped estoc	
lesser_wood_sprite	defensive_spells	Lesser Shroud (120)	
lesser_wood_sprite	defensive_spells	Natural Colors (601)	
lesser_wood_sprite	defensive_spells	Phoen's Strength (606)	
lesser_wood_sprite	defensive_spells	Resist Elements (602)	
lesser_wood_sprite	defensive_spells	Self Control (613)	
lesser_wood_sprite	defensive_spells	Spirit Defense (103)	
lesser_wood_sprite	defensive_spells	Spirit Warding I (101)	
lesser_wood_sprite	defensive_spells	Spirit Warding II (107)	
lesser_wood_sprite	treasure_other	Pristine sprite's hairGlowing violet essence shard	
lich	otherclass	Corporeal undead	
lich	otherclass	Extraplanar	
lich	equipment	a crystal-set smooth ironwood scepter	
lich	equipment	an ancient gnarled bone phylactery	
lich	equipment	some disheveled deep grey robes	
lich_qyn_arj	otherclass	Corporeal undead	
lich_qyn_arj	otherclass	Magical	
lich_qyn_arj	defensive_spells	Lesser Shroud (120)	
lich_qyn_arj	defensive_spells	Spirit Shield (202)	
lich_qyn_arj	defensive_spells	Spirit Warding II (107)	
lich_qyn_arj	defensive_spells	Spirit Defense (103)	
lithe_veiled_sentinel	otherclass	Living	
lithe_veiled_sentinel	equipment	a flowing green shroud	
lithe_veiled_sentinel	equipment	a patterned bronze cutlass	
lithe_veiled_sentinel	immunities	Stun	
lithe_veiled_sentinel	defensive_spells	Iron Skin (1202)	
lithe_veiled_sentinel	defensive_spells	Spirit Warding I (101)	
lithe_veiled_sentinel	defensive_spells	Spirit Warding II (107)	
lithe_veiled_sentinel	defensive_spells	Bravery (211)	
lithe_veiled_sentinel	defensive_spells	Strength (509)	
lithe_veiled_sentinel	defensive_spells	Foresight (1204)	
lithe_veiled_sentinel	defensive_spells	Mindward (1208)	
lithe_veiled_sentinel	defensive_spells	Focus Barrier (1216)	
lithe_veiled_sentinel	defensive_spells	Spirit Strike (117)	
lost_soul	otherclass	Non-corporeal undead	
lost_soul	otherclass	Extraplanar	
lost_soul	equipment	a gleaming silvery scythe	
lost_soul	equipment	a scorched black ball	
lost_soul	equipment	a shimmering black shield	
lost_soul	defensive_spells	Elemental Defense I (401)	
lost_soul	defensive_spells	Elemental Defense II (406)	
lost_soul	defensive_spells	Elemental Defense III (414)	
lost_soul	defensive_spells	Elemental Barrier (430)	
lost_soul	treasure_other	inky necrotic core	
luminous_arachnid	otherclass	Living	
luminous_arachnid	treasure_other	s'ayanad crystal	
luminous_worm	otherclass	Living	
luminous_worm	treasure_other	ayanad crystal	
luminous_worm	treasure_other	s'ayanad crystal	
magna_vereri	otherclass	Corporeal undead	
magna_vereri	equipment	a clinging raw silk shift	
magna_vereri	treasure_other	ayanad crystal	
magru	immunities	Fire	
major_glacei	otherclass	Magical	
major_glacei	defensive_spells	Elemental Defense III (414)	
major_glacei	defensive_spells	Elemental Defense II (406)	
major_glacei	defensive_spells	Elemental Defense I (401)	
major_glacei	treasure_other	essence of water	
major_spider	otherclass	Living	
mammoth_arachnid	otherclass	Living	
mammoth_arachnid	equipment	a bruised left eye	
mammoth_arachnid	equipment	a bruised right eye	
mammoth_arachnid	equipment	a completely severed left foreleg	
mammoth_arachnid	equipment	a completely severed right foreleg	
manticore	otherclass	Living	
manticore	equipment	a bruised left eye	
manticore	equipment	a bruised right eye	
manticore	equipment	a completely severed left foreleg	
manticore	equipment	a completely severed right foreleg	
martial_eagle	otherclass	Living	
masked_goliath_plunderer	otherclass	Living	
massive_black_boar	otherclass	Living	
massive_grahnk	otherclass	Living	
massive_grahnk	otherclass	Boss	
massive_grahnk	equipment	a coral shield	
massive_grahnk	equipment	a heavy stone club	
massive_grahnk	equipment	a squid-crested breastplate	
massive_pyrothag	otherclass	Living	
massive_pyrothag	otherclass	Magical	
massive_pyrothag	otherclass	Element-based	
massive_pyrothag	equipment	a massive glaes club	
massive_pyrothag	treasure_other	glowing violet mote of essence	
massive_troll_king	otherclass	Living	
massive_troll_king	treasure_other	trolls blood, Glowing violet essence dust	
massive_troll_king	treasure_other	small troll tooth	
massive_troll_king	treasure_other	large troll tooth	
mastodonic_leopard	otherclass	Living	
mastodonic_leopard	otherclass	Boss	
mezic	otherclass	Living	
mezic	otherclass	Magical	
mezic	equipment	a ball	
mezic	equipment	some tattered rags	
mezic	equipment	a ball and chain	
mezic	defensive_spells	Elemental Defense I (401)	
mezic	defensive_spells	Elemental Defense II (406)	
mezic	defensive_spells	Elemental Defense III (414)	
mezic	defensive_spells	Elemental Focus (513)	
mezic	defensive_spells	Mass Blur (911)	
mezic	defensive_spells	Thurfel's Ward (503)	
mezic	treasure_other	Glimmering blue essence shard	
milky_eyed_drowned_mariner	otherclass	Undead	
minor_glacei	otherclass	Magical	
minor_glacei	defensive_spells	Elemental Defense III (414)	
minor_glacei	defensive_spells	Elemental Defense I (401)	
minor_glacei	defensive_spells	Elemental Defense II (406)	
minor_glacei	treasure_other	essence of water	
minotaur_magus	otherclass	Living	
minotaur_magus	equipment	an onyx-inset carved wooden runestaff	
minotaur_magus	equipment	some ebon-hued studded leather	
minotaur_magus	defensive_spells	Spell Shield (219)	
minotaur_magus	defensive_spells	Spirit Defense (103)	
minotaur_magus	defensive_spells	Spirit Shield (202)	
minotaur_magus	defensive_spells	Spirit Warding I (101)	
minotaur_magus	defensive_spells	Spirit Warding II (107)	
minotaur_magus	defensive_spells	Heroism (215)	
minotaur_magus	treasure_other	Tiny golden seed	
minotaur_warrior	otherclass	Living	
minotaur_warrior	equipment	a blackened steel moon axe	
minotaur_warrior	equipment	a deep blue heater shield	
minotaur_warrior	equipment	a lustrous steel battle axe	
minotaur_warrior	equipment	some banded grey brigandine armor	
minotaur_warrior	treasure_other	Tiny golden seed	
mist_wraith	otherclass	Non-corporeal undead	
mist_wraith	treasure_other	ayanad crystal	
mistydeep_siren	otherclass	Living	
mistydeep_siren	equipment	a curved bracelet dagger	
mistydeep_siren	equipment	a pale water silk drape	
mistydeep_siren	equipment	a wavy silvered dirk	
mistydeep_siren	equipment	some soft gossamer robes	
mistydeep_siren	treasure_other	Pristine nymph's hair	
moaning_phantom	otherclass	Non-corporeal undead	
moaning_spirit	otherclass	Non-corporeal undead	
moaning_spirit	equipment	a bruised left eye	
moaning_spirit	treasure_other	glimmering blue essence dust	
moaning_spirit	treasure_other	ayanad crystal	
monastic_lich	otherclass	Corporeal undead	
monastic_lich	equipment	a blackened shield	
monastic_lich	equipment	a blackened visor	
monastic_lich	equipment	a ceremonial kris	
monastic_lich	equipment	a wickedly barbed leather whip	
monastic_lich	equipment	some black ora bracers	
monastic_lich	equipment	some tattered flowing black robes	
monastic_lich	defensive_spells	Prayer of Protection (303)	
monastic_lich	defensive_spells	Prismatic Guard (905)	
monastic_lich	defensive_spells	Spirit Shield (202)	
monastic_lich	defensive_spells	Spirit Warding I (101)	
monastic_lich	defensive_spells	Thurfel's Ward (503)	
monastic_lich	special_defenses	Shake off stuns	
monastic_lich	treasure_other	glimmering blue essence dust	
mongrel_hobgoblin	otherclass	Living	
mongrel_hobgoblin	equipment	a spiked club	
mongrel_hobgoblin	equipment	some lynx hide armor	
mongrel_hobgoblin	treasure_other	ayanad crystal	
mongrel_kobold	otherclass	Living	
mongrel_kobold	equipment	a handaxe	
mongrel_kobold	equipment	a short sword	
mongrel_kobold	equipment	a wooden shield	
mongrel_kobold	equipment	some reinforced leather	
mongrel_kobold	treasure_other	ayanad crystal	
mongrel_troll	otherclass	Living	
mongrel_troll	equipment	a spear	
mongrel_troll	equipment	a war mattock	
mongrel_troll	equipment	a wooden shield	
mongrel_troll	defensive_spells	Spirit Warding II (107)	
mongrel_troll	treasure_other	Small troll tooth	
mongrel_wolfhound	otherclass	Living	
monkey	otherclass	Living	
monkey	equipment	a bright gold-buttoned coat	
monkey	equipment	a jaunty yellow bowtie	
monkey	equipment	a length of coiled red vine	
monkey	equipment	a long flowing red evening gown	
monkey	equipment	a strand of faux pearls	
monkey	equipment	a striped silver-clasped coat	
monkey	equipment	a tall dark felt hat	
monkey	equipment	a thin oaken cudgel	
monkey	equipment	a vibrant yellow jacket	
monkey	equipment	a wide-brimmed yellow hat	
monkey	equipment	an iron-tipped wooden cane	
monkey	equipment	some sensible red boots	
monstrous_direwolf	otherclass	Living	
moor_eagle	otherclass	Living	
moor_hound	otherclass	Living	
moor_hound	otherclass	Boss	
moor_witch	otherclass	Living	
moor_witch	otherclass	Boss	
moor_witch	equipment	a diaphanous robe	
moor_witch	equipment	a twisted dagger	
moor_witch	defensive_spells	Elemental Defense I (401)	
moor_witch	defensive_spells	Elemental Defense II (406)	
moor_witch	defensive_spells	Elemental Defense III (414)	
moor_witch	defensive_spells	Elemental Targeting (425)	
moor_witch	defensive_spells	Lesser Shroud (120)	
moor_witch	defensive_spells	Spirit Defense (103)	
moor_witch	defensive_spells	Spirit Warding II (107)	
moor_witch	treasure_other	glimmering blue essence dust	
mottled_thrak	otherclass	Living	
moulis	otherclass	Living	
moulis	otherclass	Magical	
moulis	otherclass	Boss	
moulis	defensive_spells	Elemental Bias (508)	
moulis	defensive_spells	Elemental Deflection (507)	
moulis	defensive_spells	Strength (509)	
moulis	defensive_spells	Mage Armor (520)	
mountain_goat	otherclass	Living	
mountain_lion	otherclass	Living	
mountain_ogre	otherclass	Living	
mountain_ogre	equipment	a crude pine mattock	
mountain_ogre	equipment	a cudgel	
mountain_ogre	equipment	some full leather	
mountain_ogre	equipment	some unevenly stitched pale leathers	
mountain_rolton	otherclass	Living	
mountain_snowcat	otherclass	Living	
mountain_troll	otherclass	Living	
mountain_troll	equipment	a bruised left eye	
mountain_troll	equipment	a bruised right eye	
mountain_troll	equipment	a completely severed left arm	
mountain_troll	equipment	a flail	
mountain_troll	equipment	a leather helm	
mountain_troll	equipment	a sigil-etched glaes flail	
mountain_troll	equipment	some brigandine armor	
mountain_troll	defensive_spells	Spirit Warding II (107)	
mountain_troll	treasure_other	small troll tooth	
mountain_troll	treasure_other	s'ayanad crystal	
mountain_troll	treasure_other	ayanad crystal	
mud_wasp	otherclass	Living	
mud_wasp	equipment	a bruised left eye	
mud_wasp	equipment	a bruised right eye	
mud_wasp	equipment	a completely severed left foreleg	
mud_wasp	equipment	a completely severed left hind leg	
mud_wasp	equipment	a completely severed left leg	
mud_wasp	equipment	a completely severed right leg	
murky_soul_siphon	otherclass	Corporeal undead	
murky_soul_siphon	otherclass	Extraplanar	
murky_soul_siphon	defensive_spells	Elemental Defense II (406)	
murky_soul_siphon	defensive_spells	Elemental Defense III (414)	
murky_soul_siphon	defensive_spells	Thurfel's Ward (503)	
murky_soul_siphon	defensive_spells	Elemental Defense I (401)	
muscular_supplicant	otherclass	Living	
muscular_supplicant	otherclass	Boss	
muscular_supplicant	equipment	a dark steel flamberge	
muscular_supplicant	treasure_other	Glowing violet essence dust	
muscular_supplicant	treasure_other	glowing violet essence shard	
muscular_supplicant	treasure_other	tiny golden seed	
myklian	otherclass	Living	
n_ecare	otherclass	Corporeal undead	
n_ecare	otherclass	Extraplanar	
n_ecare	equipment	a dark steel shield	
n_ecare	equipment	a heavy flanged mace	
n_ecare	equipment	a long blackened jeddart-axe	
n_ecare	equipment	a spiked leather collar	
n_ecare	equipment	a splintered wooden buckler	
n_ecare	equipment	a studded leather scabbard	
n_ecare	equipment	a tattered black cloak	
n_ecare	equipment	a wickedly curved falchion	
n_ecare	equipment	some deep black reinforced leather	
n_ecare	equipment	some knee-high black boots	
n_ecare	equipment	some rotting black leather gloves	
n_ecare	equipment	some rusted chain mail	
n_ecare	treasure_other	Inky necrotic coreRadiant crimson mote of essence	
naisirc	otherclass	Non-corporeal undead	
naisirc	defensive_spells	Elemental Targeting (425)	
naisirc	defensive_spells	Natural Colors (601)	
naisirc	defensive_spells	Mobility (618)	
naisirc	treasure_other	Inky necrotic core	
nasty_little_gremlin	otherclass	Living	
nasty_little_gremlin	equipment	a dagger	
nasty_little_gremlin	equipment	a large blue sack	
nasty_little_gremlin	equipment	a large orange sack	
nasty_little_gremlin	equipment	a large yellow sack	
neartofar_orc	otherclass	Living	
neartofar_orc	equipment	a cracked leather helm	
neartofar_orc	equipment	a reinforced shield	
neartofar_orc	equipment	a rusted morning star	
neartofar_orc	equipment	some dirt-caked dark iron armor	
neartofar_orc	treasure_other	ayanad crystal	
neartofar_troll	otherclass	Living	
neartofar_troll	equipment	a longsword	
neartofar_troll	equipment	some weathered cuirbouilli leather	
neartofar_troll	defensive_spells	Spirit Warding II (107)	
neartofar_troll	treasure_other	small troll tooth	
necrotic_snake	otherclass	Corporeal undead	
nedum_vereri	otherclass	Corporeal undead	
nedum_vereri	equipment	a gilt-thorned steel spikestar	
nedum_vereri	equipment	an age-blanched raw silk shift patterned with faded red roses	
night_golem	treasure_other	crystal core	
night_hound	otherclass	Corporeal undead	
night_hound	equipment	a bruised left eye	
night_hound	equipment	a bruised right eye	
night_hound	equipment	a completely severed right paw	
night_mare	otherclass	Corporeal undead	
night_mare	otherclass	Boss	
night_mare	equipment	a bruised left eye	
night_mare	equipment	a bruised right eye	
night_mare	defensive_spells	Elemental Defense II (406)	
night_mare	defensive_spells	Spirit Warding II (107)	
night_mare	defensive_spells	Spirit Defense (103)	
night_mare	defensive_spells	Spirit Warding I (101)	
night_mare	treasure_other	Glowing violet mote of essence	
nightmare_steed	otherclass	Non-corporeal undead	
niirsha	otherclass	Corporeal undead	
niirsha	equipment	a corroded iron goupillon	
niirsha	defensive_spells	Prayer of Protection (303)	
niirsha	defensive_spells	Spirit Warding I (101)	
niirsha	defensive_spells	Spirit Warding II (107)	
niirsha	treasure_other	Reticulated orbsGlimmering blue essence shard	
niirsha	treasure_other	glimmering blue mote of essence	
niveous_giant_warg	equipment	a firewheel arrow fletched with plain white feathers	
nonomino	otherclass	Corporeal undead	
nonomino	equipment	a corroded steel dagger	
nonomino	equipment	a rotting wooden shield	
nonomino	equipment	a wickedly spiked ball & chain	
nonomino	equipment	some tattered leathers	
nonomino	defensive_spells	Spirit Warding I (101)	
nonomino	defensive_spells	Spirit Warding II (107)	
nonomino	defensive_spells	Prayer of Protection (303)	
nonomino	treasure_other	glimmering blue essence dust	
ogre_sentry	otherclass	Living	
ogre_sentry	equipment	a slatted reinforced wooden shield	
ogre_sentry	equipment	a thin-bladed steel handaxe	
ogre_sentry	treasure_other	glimmering blue essence shard	
ogre_warrior	otherclass	Living	
ogre_warrior	equipment	a broad-bladed steel hatchet	
ogre_warrior	equipment	a slatted reinforced wooden shield	
ogre_warrior	equipment	a black steel shield	
ogre_warrior	equipment	a red-trimmed black wool cape	
ogre_warrior	equipment	an iron studded mace	
ogre_warrior	equipment	some oiled red cuirboulli leather	
ogre_warrior	equipment	some steel-toed black leather boots	
ogre_warrior	treasure_other	Glimmering blue essence shard	
pale_crab	otherclass	Living	
pale_crab	treasure_other	ayanad crystal	
pale_scaled_shaper	otherclass	Living	
pale_scaled_shaper	equipment	a long acacia runestaff capped with a carved ivory serpent	
pale_scaled_shaper	equipment	some pallid robes	
pale_scaled_shaper	defensive_spells	Spirit Warding I (101)	
pale_scaled_shaper	defensive_spells	Spirit Warding II (107)	
pale_scaled_shaper	defensive_spells	Lesser Shroud (120)	
pale_scaled_shaper	defensive_spells	Cloak of Shadows (712)	
pale_scaled_shaper	defensive_spells	Spirit Shield (202)	
pale_scaled_shaper	defensive_spells	Bravery (211)	
pale_scaled_shaper	defensive_spells	Thurfel's Ward (503)	
pale_scaled_shaper	defensive_spells	Wall of Force (140)	
pale_scaled_shaper	defensive_spells	Fasthr's Reward (115)	
pallid_fog_cloaked_kelpie	otherclass	Undead	
pallid_fog_cloaked_kelpie	defensive_spells	Lesser Shroud (120)	
pallid_fog_cloaked_kelpie	defensive_spells	Wall of Force (140)	
panther	otherclass	Living	
patchwork_flesh_monstrosity	otherclass	Corporeal undead	
patchwork_flesh_monstrosity	defensive_spells	Focus Barrier (1216)	
phantasma	otherclass	Non-corporeal undead	
phantasma	equipment	a barbed whip	
phantasma	equipment	a wickedly curved scimitar	
phantasma	equipment	some rotted leather	
phantasma	defensive_spells	Spirit Warding I (101)	
phantasma	defensive_spells	Spirit Defense (103)	
phantasma	defensive_spells	Spirit Warding II (107)	
phantasma	defensive_spells	Elemental Defense I (401)	
phantasma	defensive_spells	Elemental Defense II (406)	
phantasma	defensive_spells	Elemental Defense III (414)	
phantasma	treasure_other	Glowing violet mote of essence	
phantasmal_bestial_swordsman	otherclass	Non-corporeal undead	
phantasmal_bestial_swordsman	equipment	a black steel twohanded sword	
phantasmal_bestial_swordsman	equipment	a filthy loin cloth	
phantasmal_bestial_swordsman	equipment	a set of black steel augmented plate	
phantasmal_bestial_swordsman	armaments	polished red steel Hammer of Kai	
phantasmal_bestial_swordsman	treasure_other	Glowing violet mote of essence	
phantom	otherclass	Non-corporeal undead	
phantom	equipment	a woven cloak	
phantom	equipment	some double leather	
phosphorescent_worm	otherclass	Living	
plains_lion	otherclass	Living	
plains_ogre	otherclass	Living	
plains_ogre	equipment	a mace	
plains_ogre	equipment	some full leather	
plains_ogre	treasure_other	ayanad crystal	
plains_ogre	treasure_other	s'ayanad crystal	
plains_orc_chieftain	otherclass	Living	
plains_orc_chieftain	equipment	a bone-hilted iron machete	
plains_orc_chieftain	equipment	a crude hound's tooth talisman	
plains_orc_chieftain	equipment	a crude iron morning star	
plains_orc_chieftain	equipment	some rough iron half plate	
plains_orc_chieftain	treasure_other	Glimmering blue essence shardGlimmering blue mote of essence	
plains_orc_scout	otherclass	Living	
plains_orc_scout	equipment	a bone-hilted iron longsword	
plains_orc_scout	equipment	a crude feather talisman	
plains_orc_scout	equipment	some rough iron-scaled leathers	
plains_orc_scout	defensive_spells	Natural Colors (601)	
plains_orc_scout	defensive_spells	Self Control (613)	
plains_orc_scout	treasure_other	s'ayanad crystal	
plains_orc_shaman	otherclass	Living	
plains_orc_shaman	equipment	a bone-hafted spiked mace	
plains_orc_shaman	equipment	a bone-handled kris	
plains_orc_shaman	equipment	a string of carved bone beads	
plains_orc_shaman	equipment	a tattered leather tunic	
plains_orc_shaman	defensive_spells	Elemental Defense I (401)	
plains_orc_shaman	defensive_spells	Elemental Defense II (406)	
plains_orc_shaman	defensive_spells	Elemental Defense III (414)	
plains_orc_shaman	defensive_spells	Thurfel's Ward (503)	
plains_orc_shaman	defensive_spells	Prismatic Guard (905)	
plains_orc_shaman	defensive_spells	Mass Blur (911)	
plains_orc_warrior	otherclass	Living	
plains_orc_warrior	equipment	a crude iron morning star	
plains_orc_warrior	equipment	a crude leather helm	
plains_orc_warrior	equipment	a heavy iron handaxe	
plains_orc_warrior	equipment	some heavy iron chainmail	
plains_orc_warrior	treasure_other	ayanad crystal	
plumed_cockatrice	otherclass	Living	
polar_bear	otherclass	Living	
pra_eda	otherclass	Living	
pra_eda	equipment	a bruised left eye	
pra_eda	equipment	a bruised right eye	
pra_eda	equipment	a completely severed left arm	
pra_eda	equipment	a completely severed right arm	
pra_eda	defensive_spells	Elemental Defense III (414)	
pra_eda	defensive_spells	Spirit Defense (103)	
pra_eda	defensive_spells	Spirit Warding I (101)	
pra_eda	defensive_spells	Spirit Warding II (107)	
pra_eda	defensive_spells	Elemental Defense I (401)	
pra_eda	defensive_spells	Elemental Defense II (406)	
pra_eda	treasure_other	Glimmering blue essence shard	
pra_eda	treasure_other	t'ayanad crystal	
pra_eda	treasure_other	ayanad crystal	
puma	otherclass	Living	
putrefied_citadel_herald	otherclass	corporeal undead	
putrefied_citadel_herald	equipment	a polished red steel Hammer of Kai	
putrefied_citadel_herald	equipment	an elongated star-topped runestaff	
putrefied_citadel_herald	equipment	some worn dark opulent leather robes	
putrefied_citadel_herald	defensive_spells	Fasthr's Reward (115)	
putrefied_citadel_herald	defensive_spells	Lesser Shroud (120)	
putrefied_citadel_herald	defensive_spells	Prayer of Protection (303)	
putrefied_citadel_herald	defensive_spells	Spirit Shield (202)	
putrefied_citadel_herald	treasure_other	inky necrotic core	
quivering_sanguine_ooze	treasure_other	ayanad crystal	
quivering_sanguine_ooze	treasure_other	petrified mammoth tusk	
rabid_guard_dog	otherclass	Living	
rabid_squirrel	otherclass	Living	
radiant_eyed_goliath_auramancer	otherclass	Living	
radiant_eyed_goliath_auramancer	defensive_spells	Prayer of Protection (303)	
raider_orc	otherclass	Living	
raider_orc	equipment	a metal breastplate	
raider_orc	equipment	a ragged sack	
raider_orc	equipment	a twohanded sword	
raider_orc	treasure_other	ayanad crystal	
raving_lunatic	otherclass	Living	
raving_lunatic	otherclass	Extraplanar	
raving_lunatic	otherclass	Boss	
raving_lunatic	equipment	a twisted kris	
raving_lunatic	equipment	some tattered rags	
raving_lunatic	treasure_other	Tiny golden seed	
raving_lunatic	treasure_other	radiant crimson essence shard	
red_bear	otherclass	Living	
red_scaled_thrak	otherclass	Living	
red_scaled_thrak	otherclass	Element-based	
red_scaled_thrak	equipment	a bruised left eye	
red_scaled_thrak	equipment	a bruised right eye	
red_scaled_thrak	equipment	a completely severed left foreleg	
red_scaled_thrak	equipment	a blinded left eye	
red_scaled_thrak	equipment	a completely severed right foreleg	
red_scaled_thrak	treasure_other	ayanad crystal	
red_tsark	otherclass	Living	
red_tsark	otherclass	Element-based	
red_tsark	otherclass	Boss	
reiver	otherclass	Living	
reiver	equipment	a broadsword	
reiver	equipment	a falchion	
reiver	equipment	a gleaming chain hauberk	
reiver	equipment	a handaxe	
reiver	equipment	a reinforced shield	
reiver	equipment	a threadbare green tartan cloak	
reiver	equipment	a threadbare tartan cloak	
reiver	equipment	a wooden shield	
reiver	equipment	some augmented chain	
reiver	equipment	some double chain	
reiver	equipment	some half plate	
reiver	equipment	some steel leg greaves	
reiver	treasure_other	glimmering blue essence shard	
reiver	treasure_other	s'ayanad crystal	
relnak	otherclass	Living	
revenant	otherclass	Non-corporeal undead	
revenant	equipment	a broadsword	
revenant	equipment	a wooden shield	
revenant	equipment	some reinforced leather	
ridge_orc	otherclass	Living	
ridge_orc	equipment	a handaxe	
ridge_orc	equipment	some light leather	
ridgeback_boar	otherclass	Living	
roa_ter	otherclass	Living	
roa_ter_wormling	otherclass	Living	
rock_troll_zombie	otherclass	Corporeal undead	
rock_troll_zombie	otherclass	Boss	
rock_troll_zombie	equipment	a granite greathelm	
rock_troll_zombie	equipment	some granite bracers	
rock_troll_zombie	equipment	some granite leg guards	
roiling_crimson_angargeist	otherclass	Non Corporeal undead	
roiling_crimson_angargeist	treasure_other	ayanad crystal	
roiling_crimson_angargeist	treasure_other	n'ayanad crystal	
roiling_crimson_angargeist	treasure_other	petrified mammoth tusk	
rolton	otherclass	Living	
rotting_chimera	otherclass	Corporeal undead	
rotting_chimera	treasure_other	glowing violet essence dust	
rotting_citadel_arbalester	otherclass	Corporeal undead	
rotting_citadel_arbalester	equipment	a dusty black oak and steel arbalest	
rotting_citadel_arbalester	equipment	some rotting buff and blue brigandine	
rotting_citadel_arbalester	treasure_other	inky necrotic core	
rotting_corpse	otherclass	Corporeal undead	
rotting_corpse	equipment	a rusted wheat scythe	
rotting_corpse	equipment	some tattered rags	
rotting_corpse	treasure_other	Glimmering blue essence dust	
rotting_farmhand	otherclass	Corporeal undead	
rotting_farmhand	equipment	a ragged straw hat	
rotting_farmhand	equipment	a rusted pitchfork	
rotting_farmhand	equipment	a torn plaid shirt	
rotting_farmhand	equipment	some threadbare coveralls	
rotting_farmhand	treasure_other	Glimmering blue essence dust	
rotting_krolvin_pirate	otherclass	Corporeal undead	
rotting_krolvin_pirate	equipment	a corroded long-handled gaff	
rotting_krolvin_pirate	equipment	some rotting studded leather	
rotting_krolvin_pirate	armaments	warped wooden shield	
rotting_krolvin_pirate	armaments	weathered boarding axe	
rotting_woodsman	otherclass	Corporeal undead	
rotting_woodsman	otherclass	Boss	
rotting_woodsman	equipment	a huge logging axe	
rotting_woodsman	equipment	some tattered rags	
rotting_woodsman	treasure_other	glimmering blue essence dust	
sabre_tooth_tiger	otherclass	Living	
sabre_tooth_tiger	otherclass	Boss	
sacristan_spirit	otherclass	Non-corporeal undead	
sacristan_spirit	equipment	a twisted black steel half moon	
sacristan_spirit	equipment	some tanned dark grey leathers	
sacristan_spirit	defensive_spells	Prayer of Protection (303)	
sacristan_spirit	defensive_spells	Prismatic Guard (905)	
sacristan_spirit	defensive_spells	Spirit Shield (202)	
sacristan_spirit	defensive_spells	Spirit Warding I (101)	
sacristan_spirit	defensive_spells	Thurfel's Ward (503)	
sacristan_spirit	treasure_other	Glimmering blue essence shardGlimmering blue mote of essence	
sand_beetle	otherclass	Living	
sand_devil	otherclass	Living	
sand_devil	equipment	a crystal wand	
sand_devil	equipment	a giant clamshell shield	
sand_devil	equipment	a metal wand	
sand_devil	equipment	a slender blue wand	
sand_devil	equipment	some dirty turquoise robes	
sand_devil	equipment	some dusty green robes	
sand_devil	equipment	some ripped blue robes	
sand_devil	equipment	some tattered ochre robes	
sand_devil	defensive_spells	Spirit Warding II (107)	
sand_devil	defensive_spells	Lesser Shroud (120)	
sand_devil	defensive_spells	Wall of Force (140)	
sand_devil	defensive_spells	Elemental Defense II (406)	
sand_devil	defensive_spells	Elemental Defense III (414)	
sand_devil	defensive_spells	Elemental Targeting (425)	
sand_devil	defensive_spells	Elemental Barrier (430)	
sand_devil	defensive_spells	Mobility (618)	
sand_devil	treasure_other	glowing violet essence dust	
savage_fork-tongued_wendigo	equipment	a firewheel arrow fletched with plain white feathers	
savage_fork-tongued_wendigo	equipment	a twisted obsidian dagger	
savage_fork-tongued_wendigo	equipment	a riveted golden targe	
savage_fork-tongued_wendigo	armaments	drake greatsword	
savage_fork-tongued_wendigo	armaments	drake falchion	
savage_fork-tongued_wendigo	armaments	drake scimitar	
savage_fork-tongued_wendigo	armaments	drake mace	
savage_fork-tongued_wendigo	armaments	feras mattock	
savage_fork-tongued_wendigo	armaments	feras falchion	
savage_fork-tongued_wendigo	armaments	drake yierka-spur	
savage_fork-tongued_wendigo	armaments	drake greataxe	
savage_fork-tongued_wendigo	armaments	feras mace	
savage_fork-tongued_wendigo	armaments	feras dagger	
savage_fork-tongued_wendigo	armaments	feras hammer	
savage_fork-tongued_wendigo	armaments	feras rapier	
savage_fork-tongued_wendigo	armaments	drake dagger	
savage_fork-tongued_wendigo	armaments	feras tiger-claw	
savage_fork-tongued_wendigo	treasure_other	ayanad crystal	
savage_fork-tongued_wendigo	treasure_other	n'ayanad crystal	
savage_fork-tongued_wendigo	treasure_other	petrified mammoth tusk	
scaly_burgee	otherclass	Living	
scaly_needle_toothed_trenchling	armaments	drake mace	
scaly_needle_toothed_trenchling	treasure_other	ayanad crystal	
sea_nymph	otherclass	Living	
sea_nymph	equipment	a blue-tasseled white steel spear	
sea_nymph	equipment	a dagger	
sea_nymph	equipment	a flowing white robe	
sea_nymph	equipment	a quartz-hilted sea blue steel knife	
sea_nymph	equipment	some flowing robes	
sea_nymph	treasure_other	pristine nymph's hair	
seeker	otherclass	Corporeal undead	
seeker	equipment	a rotting tattered robe	
seeker	equipment	an ancient walking stick	
seeker	defensive_spells	Elemental Defense I (401)	
seeker	defensive_spells	Elemental Defense II (406)	
seeker	defensive_spells	Elemental Defense III (414)	
seeker	defensive_spells	Mass Blur (911)	
seeker	defensive_spells	Prismatic Guard (905)	
seeker	treasure_other	Glowing violet mote of essence	
seething_pestilent_vision	otherclass	Non-corporeal undead	
seething_pestilent_vision	defensive_spells	Elemental Barrier (430)	
seraceris	otherclass	Non-corporeal undead	
