creature_id	category	name	as	as_raw	cs	cs_raw	note	type
mongrel_kobold	physical	Short sword	65..73					
mongrel_troll	physical	Spear	167					
mongrel_wolfhound	physical	Bite	132..150					
mongrel_wolfhound	physical	Charge	161					
mongrel_wolfhound	maneuver	Pounce						
monkey	physical	Bite	88					
monkey	physical	Mace						
monkey	physical	Closed fist	88					
monkey	physical	Leather whip						
monkey	physical	Length of coiled red vine	70					
monkey	physical	Thin oaken cudgel	63					
monkey	physical	Iron-tipped wooden cane	70					
monkey	special_ability	Hide						
monstrous_direwolf	physical	Bite (attack)	365					
monstrous_direwolf	physical	Claw (attack)	355					
monstrous_direwolf	physical	Bite	345					
monstrous_direwolf	physical	Claw	319					
monstrous_direwolf	maneuver	Pounce						
monstrous_direwolf	maneuver	Lunge						
monstrous_direwolf	maneuver	Leap						
moor_eagle	physical	Claw	233..259					
moor_eagle	physical	Impale	249					
moor_eagle	physical	Swoop	267					
moor_eagle	maneuver	Dive						
moor_hound	physical	Bite	232					
moor_hound	physical	Charge	242					
moor_hound	physical	Claw	232..242					
moor_hound	maneuver	Wing Buffet						
moor_witch	physical	Dagger	211..252					
moulis	physical	Attack	380					
moulis	physical	Powerful lightning bolt	277					
moulis	bolt_spell	Cone of Elements (518)						
moulis	warding_spell	Cold Snap (512)			331..349			
moulis	warding_spell	Immolation (519)						
moulis	special_ability	Splinter Barrage						
mountain_goat	physical	Bite	161..175					
mountain_lion	physical	Claw	159..165					
mountain_lion	physical	Bite	132..168					
mountain_lion	maneuver	Pounce						
mountain_lion	maneuver	Leap						
mountain_ogre	physical	War mattock	173					
mountain_ogre	physical	Broadsword	173					
mountain_ogre	physical	Crude pine mattock	177					
mountain_ogre	physical	Cudgel	177					
mountain_ogre	maneuver	Tackle						
mountain_ogre	maneuver	Pounce						
mountain_rolton	physical	Bite	28..36					
mountain_rolton	physical	Unknown	28					
mountain_snowcat	physical	Bite	59					
mountain_snowcat	physical	Claw	49..59					
mountain_troll	physical	Flail	190					
mountain_troll	physical	Military pick	190					
mountain_troll	special_ability	Attack strength boost (howl)						
mountain_troll	special_ability	Attack strength boost (snarl)						
mud_wasp	physical	Stinger (attack)	254					
mud_wasp	physical	Stinger	254					
muddy_hog	physical	Bite	161					
muddy_hog	physical	Charge	171					
muddy_hog	physical	Unknown	171					
murky_soul_siphon	physical	Dual armrake	471					
murky_soul_siphon	physical	Bladed forearms	477..491					
murky_soul_siphon	physical	Barbed tentacle	436					
murky_soul_siphon	warding_spell	Limb Disruption (708)			447			
murky_soul_siphon	warding_spell	Wither (1115)			437			
murky_soul_siphon	offensive_spell	Elemental Wave (410)						
murky_soul_siphon	maneuver	Hamstring						
murky_soul_siphon	maneuver	Lash						
murky_soul_siphon	maneuver	Rear						
muscular_brindlecat	physical	Bite	142					
muscular_brindlecat	physical	Claw	119					
muscular_brindlecat	physical	Unknown	137					
muscular_brindlecat	maneuver	Leap						
muscular_supplicant	physical	Flamberge	273..342					
muscular_supplicant	special_ability	MSTRIKE						
myklian	physical	Charge	251					
myklian	physical	Claw	241					
myklian	physical	Stomp	241					
myklian	physical	Foot	241					
n_ecare	physical	Falchion	386..503					
n_ecare	physical	Mace	386..396					
n_ecare	physical	Long blackened jeddart-axe	491..520					
n_ecare	maneuver	Tackle						
n_ecare	maneuver	Trip						
n_ecare	maneuver	Polearm Plant						
n_ecare	maneuver	Pounce						
naisirc	physical	Charge (attack)	400					
naisirc	physical	Ensnare (attack)	396					
naisirc	physical	Charge	374					
naisirc	physical	Ensnare	366..370					
naisirc	offensive_spell	Call Wind (912)						
naisirc	offensive_spell	Tangleweed (610)						
naisirc	maneuver	Lash						
nasty_little_gremlin	physical	Dagger	100					
nasty_little_gremlin	physical	Unknown	100					
nasty_little_gremlin	physical	Nip	80					
neartofar_orc	physical	Morning star	149..159					
neartofar_troll	physical	Longsword	179					
necrotic_snake	physical	Strike	254..288					
necrotic_snake	maneuver	Constriction						
necrotic_snake	maneuver	Poison Spit						
necrotic_snake	maneuver	Spit						
necrotic_snake	maneuver	Strike						
necrotic_snake	maneuver	Glob						
nedum_vereri	physical	Morning star	161					
nedum_vereri	physical	Gilt-thorned steel spikestar	120					
nedum_vereri	physical	Claw	141					
nedum_vereri	warding_spell	Calm (201)			95			
nedum_vereri	warding_spell	Repel (Fear)			95			
nedum_vereri	warding_spell	Gilt-thorned steel spikestar			95			
nedum_vereri	warding_spell	Morning star			95			
night_golem	physical	Ensnare	96					
night_golem	physical	Pound	86					
night_golem	physical	Black fists	77					
night_hound	physical	Bite	192					
night_hound	physical	Claw	182..202					
night_hound	special_ability	Breath attack						
night_mare	maneuver	Ethereal Wave						
nightmare_steed	physical	Bite	327					
nightmare_steed	physical	Charge	337					
nightmare_steed	physical	Foot	327					
niirsha	physical	Goupillon	164					
niirsha	warding_spell	Bind (214)			133			
niirsha	warding_spell	Point			139			
niveous_giant_warg	physical	bite	527					
niveous_giant_warg	physical	Foreclaw	553..610					
niveous_giant_warg	physical	Lunge	545..608					
niveous_giant_warg	physical	Charge	525					
niveous_giant_warg	physical	Golden targe	556					
niveous_giant_warg	physical	Huge hooves	515					
niveous_giant_warg	physical	Immense fel-hafted handaxe	559					
niveous_giant_warg	physical	Shark-like teeth	501					
niveous_giant_warg	physical	Tusks	501..529					
niveous_giant_warg	maneuver	Pounce						
niveous_giant_warg	maneuver	Lunge						
niveous_giant_warg	maneuver	Charge						
niveous_giant_warg	maneuver	Shield Bash						
nonomino	physical	Ball and chain	160					
nonomino	physical	Dagger	147..160					
nonomino	warding_spell	Blind (311)			139			
nonomino	warding_spell	Point			139			
ogre_sentry	physical	Sunder Shield						
ogre_sentry	physical	Thin-bladed steel handaxe	193..199					
ogre_warrior	physical	Mace	173..201					
ogre_warrior	physical	Military pick	177..193					
ogre_warrior	physical	Broad-bladed steel hatchet	169					
ogre_warrior	physical	Unknown	173					
ogre_warrior	maneuver	Sunder Shield						
ogre_warrior	maneuver	Pounce						
pale_crab	physical	Claw	43					
pale_crab	physical	Ensnare	23..53					
pale_scaled_shaper	physical	Major Fire						
pale_scaled_shaper	physical	Long acacia runestaff	517					
pale_scaled_shaper	warding_spell	Disintegrate			353			
pale_scaled_shaper	warding_spell	Cloak of Shadows			431			
pale_scaled_shaper	warding_spell	Long acacia runestaff			445			
pale_scaled_shaper	offensive_spell	Gas cloud						
pale_scaled_shaper	offensive_spell	Major Elemental Wave						
pale_scaled_shaper	offensive_spell	Spiritual Abolition						
pale_scaled_shaper	offensive_spell	Condemn						
pale_scaled_shaper	maneuver	Skeletal Finger						
pallid_fog_cloaked_kelpie	bolt_spell	Major Cold (907)		???				
pallid_fog_cloaked_kelpie	warding_spell	Elemental Strike (415)				???		
pallid_fog_cloaked_kelpie	offensive_spell	Major Elemental Wave (435)						
pallid_fog_cloaked_kelpie	offensive_spell	Elemental Disjunction (530)						
panther	physical	Bite	150..174					
panther	physical	Claw	134..174					
patchwork_flesh_monstrosity	physical	Ensnare (attack)Ensnare	450					
patchwork_flesh_monstrosity	physical	Stomp (attack)Stomp						
patchwork_flesh_monstrosity	physical	Bloated arms	438..480					
patchwork_flesh_monstrosity	physical	Bronze cutlass	543					
patchwork_flesh_monstrosity	physical	Heel of his hand	418					
patchwork_flesh_monstrosity	physical	Kick	390					
patchwork_flesh_monstrosity	physical	Heel of her hand	427					
patchwork_flesh_monstrosity	maneuver	Tackle						
patchwork_flesh_monstrosity	maneuver	Twin Hammerfists						
patchwork_flesh_monstrosity	maneuver	Charge						
patchwork_flesh_monstrosity	maneuver	Disarm						
patchwork_flesh_monstrosity	maneuver	Stomp						
patchwork_flesh_monstrosity	special_ability	Tremors						
phantasma	physical	Leather whip	217					
phantasma	physical	Barbed whip	237					
phantasma	physical	Splintered lance	227					
phantasma	warding_spell	Corrupt Essence (703)			201			
phantasma	warding_spell	Disintegrate (705)			195			
phantasma	warding_spell	Pain (711)			207			
phantasma	warding_spell	Curse (715)			201			
phantasma	warding_spell	Point			210			
phantasma	maneuver	Moan						
phantasma	maneuver	Point						
phantasmal_bestial_swordsman	physical	Hammer of Kai						
phantasmal_bestial_swordsman	physical	Black steel claidhmore	272					
phantasmal_bestial_swordsman	physical	Black steel twohanded sword	342					
phantasmal_bestial_swordsman	physical	Rhimar trident	345					
phantasmal_bestial_swordsman	maneuver	Tackle						
phantasmal_bestial_swordsman	maneuver	Sunder Shield						
phantasmal_bestial_swordsman	maneuver	Charge						
phantom	physical	Closed fist	28					
phantom	physical	Dagger	0					
phantom	bolt_spell	Minor Shock (901)	35					
phosphorescent_worm	physical	Charge (attack)	154					
phosphorescent_worm	physical	Charge	154					
phosphorescent_worm	maneuver	Pounce						
plains_lion	physical	Bite	165					
plains_lion	physical	Claw	165					
plains_lion	special_ability	Pounce						
plains_ogre	physical	Closed fist	165					
plains_ogre	physical	Mace	157..175					
plains_ogre	physical	Claw	155					
plains_ogre	maneuver	Tackle						
plains_ogre	maneuver	Pounce						
plains_orc_chieftain	physical	Machete	171..195					
plains_orc_chieftain	physical	Morning star	191..195					
plains_orc_chieftain	maneuver	Tackle						
plains_orc_scout	physical	Longsword	157..175					
plains_orc_scout	offensive_spell	Tangleweed (610)						
plains_orc_scout	maneuver	Throw						
plains_orc_scout	maneuver	Lash						
plains_orc_shaman	physical	Kris	164					
plains_orc_shaman	physical	Mace	164					
plains_orc_shaman	bolt_spell	Minor Acid	166					
plains_orc_shaman	bolt_spell	Major Fire	166					
plains_orc_shaman	bolt_spell	Major Shock	166					
plains_orc_shaman	maneuver	Pounce						
plains_orc_warrior	physical	Morning star	176..180					
plains_orc_warrior	physical	Handaxe	140..180					
plains_orc_warrior	maneuver	Tackle						
plains_orc_warrior	maneuver	Pounce						
plumed_cockatrice	physical	Charge	167					
plumed_cockatrice	physical	Claw	157					
plumed_cockatrice	physical	Pincer (attack)	157					
plumed_cockatrice	physical	Strike	143					
plumed_cockatrice	maneuver	Dust Kick						
polar_bear	physical	Bite	278..319					
polar_bear	physical	Charge	315					
polar_bear	physical	Claw	319					
pra_eda	physical	Closed fist	281					
pra_eda	offensive_spell	Energy Maelstrom (710)						
puma	physical	Bite	134..171					
puma	physical	Claw	160..163					
puma	maneuver	Leap						
puma	special_ability	Pounce						
putrefied_citadel_herald	physical	Runestaff	277..302					
putrefied_citadel_herald	bolt_spell	Fire Spirit (111)	298..318					
putrefied_citadel_herald	bolt_spell	Web Bolt (118)	290					
putrefied_citadel_herald	warding_spell	Bind (214)			273..279			
putrefied_citadel_herald	warding_spell	Interference (212)						
putrefied_citadel_herald	warding_spell	Searing Light (135)			270			
putrefied_citadel_herald	warding_spell	Silence (210)			273			
putrefied_citadel_herald	warding_spell	Unbalance (110)						
putrefied_citadel_herald	warding_spell	Wither (1115)			285			
putrefied_citadel_herald	warding_spell	Divine Wrath (335)			273			
putrefied_citadel_herald	offensive_spell	Spirit Strike (117)						
putrefied_citadel_herald	offensive_spell	Web (118)						
putrefied_citadel_herald	maneuver	Point						
quivering_sanguine_ooze	physical	Huge black alloy greatsword	596..679					
quivering_sanguine_ooze	physical	Yellowed brittle bone cudgel	583					
quivering_sanguine_ooze	physical	Fists	558..559					
quivering_sanguine_ooze	physical	Glistening tendril	595..606					
quivering_sanguine_ooze	physical	Talons	600					
quivering_sanguine_ooze	physical	Crush	614					
quivering_sanguine_ooze	physical	Shark-like teeth	505					
quivering_sanguine_ooze	warding_spell	Yellowed brittle bone cudgel			460			
quivering_sanguine_ooze	warding_spell	Lash			389			
rabid_guard_dog	physical	Bite	106					
rabid_guard_dog	physical	Charge (attack)						
rabid_guard_dog	physical	Charge	106					
rabid_guard_dog	maneuver	Leap						
rabid_squirrel	physical	Nip (attack)						
rabid_squirrel	physical	Nip	36..46					
radiant_eyed_goliath_auramancer	maneuver	Disarm						
radiant_eyed_goliath_auramancer	maneuver	Kneebash						
radiant_eyed_goliath_auramancer	special_ability	Healing Light						
radiant_eyed_goliath_auramancer	special_ability	Blinding Rays						
radiant_eyed_goliath_auramancer	special_ability	Color Lash						
raider_orc	physical	Twohanded sword	122..132					
raving_lunatic	physical	Short sword	371					
raving_lunatic	physical	Bite	315..367					
raving_lunatic	physical	Claw	351..398					
raving_lunatic	physical	Midnight black spiked whip	415					
raving_lunatic	physical	Twisted kris	391..401					
red_bear	physical	Claw	160..174					
red_bear	physical	Bite	174					
red_bear	maneuver	Charge						
red_scaled_thrak	physical	Bite (attack)	278					
red_scaled_thrak	physical	Claw (attack)	278					
red_scaled_thrak	physical	Bite	278					
red_scaled_thrak	physical	Claw	278					
red_tsark	physical	Leap						
red_tsark	physical	Bite	293					
red_tsark	physical	Claw	347					
red_tsark	physical	Roaring ball of fire	294					
reiver	physical	Broadsword	222					
reiver	physical	Handaxe	222					
reiver	physical	Falchion	222					
reiver	physical	Spear	222					
reiver	physical	Two-handed sword	222					
reiver	physical	Fist	202					
reiver	physical	Unknown	222					
relnak	physical	Bite	61					
relnak	physical	Charge (attack)	71					
relnak	physical	Stomp	61					
relnak	physical	Charge	71					
relnak	physical	Foot	61					
relnak	physical	Unknown	71					
revenant	physical	Closed fist	57					
revenant	physical	Broadsword	0					
revenant	warding_spell	Blood Burst (701)			40			
ridge_orc	physical	Handaxe	74..84					
ridgeback_boar	physical	Charge	140..170					
ridgeback_boar	physical	Bite	160..170					
ridgeback_boar	physical	Impale	170					
ridgeback_boar	physical	Tusk	150					
ridgeback_boar	maneuver	Charge maneuver						
ridgeback_boar	maneuver	Charge						
roa_ter	physical	Charge	244					
roa_ter	maneuver	Burrow						
roa_ter	maneuver	Tail Slam						
roa_ter	maneuver	Tail Swipe						
roa_ter	maneuver	Charge						
roa_ter	maneuver	Stomp						
roa_ter_wormling	physical	Charge (attack)	197					
roa_ter_wormling	physical	Charge	191..197					
roa_ter_wormling	maneuver	Burrow						
rock_troll_zombie	physical	Claw	227..245					
rock_troll_zombie	maneuver	Tackle						
rock_troll_zombie	maneuver	Disarm Weapon						
rock_troll_zombie	maneuver	Disarm						
rock_troll_zombie	maneuver	Pounce						
roiling_crimson_angargeist	physical	Dagger-sharp beak	610..616					
roiling_crimson_angargeist	physical	Huge black alloy greatsword	589..667					
roiling_crimson_angargeist	physical	Shining metallic spear	616..654					
roiling_crimson_angargeist	physical	Slash	574..583					
roiling_crimson_angargeist	physical	Talons	600..610					
roiling_crimson_angargeist	physical	?: Blow raises a welt	582					
roiling_crimson_angargeist	maneuver	Charge						
rolton	physical	Bite	32					
rolton	physical	Unknown	36					
rotting_chimera	physical	Bite	276					
rotting_chimera	physical	Claw	244..276					
rotting_chimera	physical	Pound	276					
rotting_chimera	physical	Bestial jaws	248					
rotting_chimera	physical	Enormous humanoid fist	230..248					
rotting_chimera	maneuver	Scorpion Stinger						
rotting_chimera	maneuver	Webbing						
rotting_chimera	maneuver	Tail Swipe						
rotting_citadel_arbalester	physical	Heavy crossbow	312					
rotting_citadel_arbalester	physical	Wooden burning bolt	312					
rotting_citadel_arbalester	physical	Wooden heavy crossbow bolt	318					
rotting_citadel_arbalester	maneuver	Sweep						
rotting_corpse	physical	Scythe	236..266					
rotting_corpse	physical	Bite (attack)	233					
rotting_farmhand	physical	Rusted pitchfork	243					
rotting_krolvin_pirate	physical	Handaxe	173					
rotting_krolvin_pirate	physical	Trident	173					
rotting_krolvin_pirate	physical	Corroded long-handled gaff	155					
rotting_krolvin_pirate	physical	Weathered boarding axe	153					
rotting_krolvin_pirate	maneuver	Trip						
rotting_woodsman	physical	Battle axe	202					
rotting_woodsman	physical	Huge logging axe	207					
sabre_tooth_tiger	physical	Bite	244..313					
sabre_tooth_tiger	physical	Charge	283..315					
sabre_tooth_tiger	maneuver	Leap						
sacristan_spirit	physical	a twisted black steel half moon	211					
sacristan_spirit	physical	Twisted black steel half moon	172..207					
sacristan_spirit	warding_spell	Blinding (311)			142			
sacristan_spirit	warding_spell	Frenzy (216)			142			
sacristan_spirit	warding_spell	Mind Jolt (706)			146			
sacristan_spirit	warding_spell	Silence (210)			142			
sacristan_spirit	warding_spell	Twisted black steel half moon			145			
sacristan_spirit	offensive_spell	Bravery (211)						
sand_beetle	physical	Pincer (attack)	232					
sand_beetle	maneuver	Charge						
sand_beetle	special_ability	Gas cloud						
sand_devil	physical	Claw (attack)	273					
sand_devil	physical	Pound (attack)	303					
sand_devil	physical	Claw	293					
sand_devil	physical	Fist	303					
sand_devil	physical	Small surge of electricity	283					
sand_devil	physical	Stream of water	283					
sand_devil	bolt_spell	Minor Shock (901)	283					
sand_devil	bolt_spell	Minor Water (903)	273					
sand_devil	bolt_spell	Minor Fire (906)	263					
sand_devil	bolt_spell	Minor Cold (1709)	263					
sand_devil	warding_spell	Web (118)						
sand_devil	offensive_spell	Sandstorm (914)						
sand_devil	offensive_spell	Energy Maelstrom (710)						
sand_devil	offensive_spell	Tangleweed (610)						
sand_devil	maneuver	Lash						
savage_fork-tongued_wendigo	physical	attack	530..630					
savage_fork-tongued_wendigo	physical	bite (attack)	505..605					
savage_fork-tongued_wendigo	physical	claw (attack)	515..615					
savage_fork-tongued_wendigo	physical	Elongated talon	481..628					
savage_fork-tongued_wendigo	physical	Clawed fists	475..636					
savage_fork-tongued_wendigo	physical	Shark-like teeth	612..625					
savage_fork-tongued_wendigo	physical	Charge	529					
savage_fork-tongued_wendigo	physical	Huge hooves	517					
savage_fork-tongued_wendigo	physical	Tusks	525					
savage_fork-tongued_wendigo	warding_spell	frenzy (216)			438..450			
savage_fork-tongued_wendigo	warding_spell	sympathy (1120)			438..450			
savage_fork-tongued_wendigo	special_ability	enrage					+100 AS	
savage_fork-tongued_wendigo	special_ability	mstrike					x5	
scaly_burgee	physical	Charge (attack)	250					
scaly_burgee	physical	Claw	225..247					
scaly_burgee	physical	Charge	221					
scaly_burgee	maneuver	Spit						
scaly_needle_toothed_trenchling	special_ability	Abyssal Call						
sea_nymph	physical	Dagger	50					
sea_nymph	physical	Handaxe	50					
sea_nymph	physical	Spear	50					
sea_nymph	physical	Unknown	50					
sea_nymph	warding_spell	Calm (201)			10			
sea_nymph	warding_spell	Vibration Chant (1002)			2			
sea_nymph	warding_spell	Dagger			10			
seeker	physical	Earthen Fury (917)						
seeker	physical	Gas cloud						
seeker	physical	Strength (509)						
seeker	physical	Elemental Dispel						
seeker	physical	Ancient walking stick	243..271					
seeker	maneuver	Skeletal Finger						
seething_pestilent_vision	physical	Disintegrate (705)						
seething_pestilent_vision	physical	Corrupt Essence (703)						
seething_pestilent_vision	physical	Claw	330					
seething_pestilent_vision	offensive_spell	Web (118)						
seething_pestilent_vision	offensive_spell	Spirit Dispel (119)						
seething_pestilent_vision	maneuver	Gesture						
seething_pestilent_vision	maneuver	Vile Energy						
seraceris	physical	Claw (attack)	291					
seraceris	physical	Claw	380..384					
seraceris	warding_spell	Holding Song (1001)			346			
seraceris	warding_spell	Vibration Chant (1002)			346			
seraceris	warding_spell	Curse (715)			341			
seraceris	warding_spell	Evil Eye (717)						
seraceris	warding_spell	Disintegrate (705)			341			
seraceris	warding_spell	Point			346			
seraceris	maneuver	Air Blast						
seraceris	maneuver	Anti-mana Wave						
shadow_mare	physical	Bite	188..211					
shadow_mare	physical	Foot	188..211					
shadow_mare	physical	Charge	175					
shadow_mare	maneuver	Ethereal Wave						
shadow_steed	physical	Charge	254					
shadow_steed	physical	Foot	228..242					
shambling_lurk	physical	Bite	450					
shambling_lurk	physical	Bloated arms	438..470					
shambling_lurk	physical	Strike	459					
shambling_lurk	physical	Bronze cutlass	452..533					
shambling_lurk	bolt_spell	Web (118)	417					
shambling_lurk	offensive_spell	Elemental Wave						
shambling_lurk	maneuver	Vomit						
shambling_lurk	maneuver	Bite						
shambling_lurk	maneuver	Gesture						
shambling_lurk	maneuver	Strike						
shambling_lurk	maneuver	Disarm						
shan_bardess	physical	Lance	320..337					
shan_cleric	physical	Morning star	212					
shan_cleric	physical	Spiked holy-water sprinkler	307					
shan_cleric	warding_spell	Bind (214)			209			
shan_cleric	offensive_spell	Spirit Strike (117)						
shan_cleric	maneuver	Disarm						
shan_cleric	maneuver	Web						
shan_empath	physical	Spirit Strike						
shan_empath	physical	Modwir-hafted mace	260..378					
shan_empath	maneuver	Gesture						
shan_ranger	physical	Longsword	276..294					
shan_ranger	bolt_spell	Web (118)	276					
shan_ranger	warding_spell	Wild Entropy (603)			188			
shan_ranger	warding_spell	Web (118)			194			
shan_ranger	offensive_spell	Phoen's Strength (606)						
shan_ranger	offensive_spell	Spirit Strike (117)						
shan_ranger	offensive_spell	Spike Thorn (616)						
shan_ranger	offensive_spell	Tangleweed (610)						
shan_ranger	offensive_spell	Sounds (607)						
shan_ranger	offensive_spell	Call Swarm (615)						
shan_ranger	maneuver	Disarm						
shan_ranger	maneuver	Lash						
shan_ranger	maneuver	Web						
shan_sorceress	physical	Ball of greenish-black flame	326					
shan_warrior	physical	Flamberge	259..271					
shan_warrior	physical	Longsword	231..259					
shan_warrior	physical	Jeddart-axe	237..259					
shan_warrior	physical	Sharply-honed vultite handaxe	375					
shan_warrior	maneuver	Disarm Weapon						
shan_warrior	maneuver	Disarm						
shan_wizard	physical	Dagger	254					
shan_wizard	bolt_spell	Minor Acid (904)	228					
shan_wizard	offensive_spell	Earthen Fury (917)						
shan_wizard	offensive_spell	Elemental Focus (513)						
shan_wizard	offensive_spell	Elemental Targeting (425)						
shan_wizard	maneuver	Web						
shan_wizard	maneuver	Point						
shelfae_assailant	physical	Bite	110					
shelfae_assailant	physical	Claw	120					
shelfae_chieftain	physical	Halberd	130					
shelfae_chieftain	physical	Morning star	130					
shelfae_chieftain	special_ability	Tail strike						
shelfae_guard	physical	Bite	82					
shelfae_guard	physical	Claw	82					
shelfae_soldier	physical	Trident	102					
shelfae_warlord	physical	Falchion	170					
shelfae_warlord	offensive_spell	Tremors (909)						
sheruvian_harbinger	physical	Broadsword	324..404					
sheruvian_harbinger	warding_spell	Bind (214)			284			
sheruvian_harbinger	warding_spell	Frenzy (216)			284			
sheruvian_harbinger	warding_spell	Mind Jolt (706)			291			
sheruvian_harbinger	warding_spell	Silence (210)			284			
sheruvian_harbinger	warding_spell	Black steel broadsword			284			
sheruvian_harbinger	offensive_spell	Heroism (215)						
sheruvian_harbinger	offensive_spell	Spirit Strike (117)						
sheruvian_harbinger	maneuver	Pale Arm						
sheruvian_initiate	physical	Jeddart-axe	230..280					
sheruvian_initiate	physical	Lunge	220					
sheruvian_initiate	physical	Closed fist	220					
sheruvian_initiate	special_ability	Healing						
sheruvian_monk	physical	Jeddart-axe	239..314					
sheruvian_monk	physical	Lunge	269..299					
sheruvian_monk	special_ability	Healing						
sheruvian_priest	physical	Runestaff	253					
sheruvian_warlock	physical	Runestaff	253					
shining_winged_disir	physical	Lance		?				
shining_winged_disir	physical	Dagger-sharp beak	610					
shining_winged_disir	physical	Shining metallic spear	654..670					
shining_winged_disir	physical	Talons	600..610					
shining_winged_disir	physical	Huge black alloy greatsword	667					
shining_winged_disir	physical	Yellowed brittle bone cudgel	583					
shining_winged_disir	warding_spell	Censure				?		
shining_winged_disir	warding_spell	Polearm Plant			502			
shining_winged_disir	maneuver	Feint						
shining_winged_disir	maneuver	Lash						
shining_winged_disir	maneuver	Polearm Plant						
shrickhen	physical	Bite	393					
shrickhen	physical	Claw	403					
shrickhen	physical	Severed shrickhen arm	50..411					
shrickhen	offensive_spell	Elemental Dispel (417)						
shrickhen	offensive_spell	Elemental Wave (410)						
shrickhen	offensive_spell	Major Elemental Wave (435)						
shrickhen	maneuver	Point						
shriveled_icy_creeper	physical	melee: stab	285					
shriveled_icy_creeper	physical	Stinger	289					
shriveled_icy_creeper	maneuver	creeper vine						
shriveled_icy_creeper	maneuver	leafy appendages						
shriveled_icy_creeper	maneuver	Vine Fling						
shriveled_icy_creeper	maneuver	Whip						
sidewinder	physical	Bite	459					
sidewinder	physical	Strike	469					
sidewinder	maneuver	Strike						
silver_scaled_cold_wyrm	physical	Bite	826					
silver_scaled_cold_wyrm	physical	Claw	826					
silver_scaled_cold_wyrm	physical	Tail swing	826					
silver_scaled_cold_wyrm	physical	Dive	826					
silver_scaled_cold_wyrm	warding_spell	Sympathy (1120)			520			
silverback_orc	physical	Falchion	158..163					
siren	physical	Ensnare	446..449					
siren	physical	Coral-hilted sharply tapered longsword	428					
siren	warding_spell	Corrupt Essence (703)			402			
siren	warding_spell	Holding Song (1001)			402			
siren	warding_spell	Lullabye (1005)			402			
siren	warding_spell	Song of Depression (1015)			402			
siren	warding_spell	Song of Unravelling (1013)			402			
siren	warding_spell	Coral-hilted sharply tapered longsword			410			
siren	warding_spell	Ensnare			416			
siren_lizard	physical	claw (attack)	267					
siren_lizard	physical	Pound (attack)	267					
siren_lizard	physical	Ensnare (attack)	277					
siren_lizard	physical	Tail (attack)	255					
siren_lizard	physical	Claw	267					
siren_lizard	physical	Ensnare	277					
siren_lizard	physical	Fist	267					
siren_lizard	warding_spell	Poison			126			
siren_lizard	special_ability	Tail lash						
skayl	physical	Closed fist	257..328					
skayl	physical	Ensnare (attack)	328					
skayl	physical	Ensnare	257..302					
skayl	warding_spell	Earthen Fury (917)						
skayl	warding_spell	Burrow Ambush			265			
skayl	warding_spell	Ensnare			253			
skayl	maneuver	Fire Wave						
skeletal_giant	physical	Pound	227					
skeletal_giant	physical	Fist	227					
skeletal_ice_troll	physical	Battle axe	205					
skeletal_ice_troll	bolt_spell	Major Cold (907)	183					
skeletal_lord	physical	Lance	274					
skeletal_lord	maneuver	Disarm Weapon						
skeletal_lord	maneuver	Trip						
skeletal_lord	maneuver	Disarm						
skeletal_lord	maneuver	Polearm Plant						
skeletal_soldier	physical	Disarm Weapon						
skeletal_soldier	physical	Crude black iron morning star	224					
skeletal_soldier	physical	Claw	207					
skeletal_warhorse	physical	Charge	262					
skeletal_warhorse	physical	Stomp	240					
skeletal_warhorse	physical	Foot	235					
skeletal_warhorse	maneuver	Kick						
skeleton	physical	Broadsword						
skeleton	physical	Dagger	31					
skeleton	physical	Unknown	31					
skeleton	physical	Bite	11					
sleek_black_kiramon_stalker	physical	Claw						
sleek_black_kiramon_stalker	physical	Stinger (attack)	591..597					
sleek_black_kiramon_stalker	physical	Bite	565..597					
sleek_black_kiramon_stalker	physical	Bladed forelegs	519					
sleek_black_kiramon_stalker	physical	Razor-sharp foreleg	600..607					
sleek_black_kiramon_stalker	maneuver	Eviscerate						
sleek_black_kiramon_stalker	maneuver	Coup de Grace						
sleek_black_kiramon_stalker	maneuver	Dirtkick						
sleek_black_kiramon_stalker	maneuver	Charge						
sleek_black_kiramon_stalker	maneuver	Dust Kick						
sleek_black_kiramon_stalker	special_ability	Weapon Web						
sleek_black_kiramon_stalker	special_ability	Stealth						
sleek_black_kiramon_stalker	special_ability	On the Hunt						
sleek_black_kiramon_stalker	special_ability	Durable Carapace						
slimy_little_grub	physical	Stinger (attack)	47					
slimy_little_grub	physical	Stinger	37					
smouldering_skeletal_dreadsteed	physical	Bite (attack)	520					
smouldering_skeletal_dreadsteed	physical	Charge (attack)	530					
smouldering_skeletal_dreadsteed	physical	Stomp (attack)	520					
smouldering_skeletal_dreadsteed	physical	Bite	567..575					
smouldering_skeletal_dreadsteed	physical	Charge	530..576					
smouldering_skeletal_dreadsteed	physical	Kick	555..561					
smouldering_skeletal_dreadsteed	offensive_spell	Flaming Aura (1706)						
smouldering_skeletal_dreadsteed	maneuver	Feint						
smouldering_skeletal_dreadsteed	maneuver	Headbutt						
smouldering_skeletal_dreadsteed	maneuver	Charge						
smouldering_skeletal_dreadsteed	maneuver	Lash						
smouldering_skeletal_dreadsteed	special_ability	Charge						
snow_crone	bolt_spell	Major Cold (907)	227					
snow_crone	warding_spell	Mana Disruption (702)			201			
snow_crone	warding_spell	Point			192			
snow_crone	maneuver	Stomp						
snow_crone	special_ability	Gas Cloud						
